BuildingNumber,BuildingName,FullAddress,Agency,Phone,Fax,Address,City,State,ZipCode,Latitude,Longitude,Region
381.0,427.0,"170 SOUTH INDEPENDENCE MALL, BOSTON, MA, 2203.0",ETA,"(617)-788-0170



",(617)-788-0101,170 SOUTH INDEPENDENCE MALL, BOSTON,MA,2203.0,42.3604802,-71.0590624,
382.0,428.0,"800 K STREET, NORTH WEST, WASHINGTON, DC, 20001.0",OALJ,"(202)-693-7300



",(202)-693-7365,"800 K STREET, NORTH WEST",WASHINGTON,DC,20001.0,38.9017024,-77.0227306,
383.0,429.0,"7 NORTH WILKES-BARRE BLVD, WILKES-BARRE, PA, 18702.0",MSHA,"(570)-826-6321



",,7 NORTH WILKES-BARRE BLVD, WILKES-BARRE,PA,18702.0,41.2421334,-75.8784188,
384.0,430.0,"100 YMCA DRIVE, DENVER, CO, 80225.0",MSHA,"(303)-231-5458



",(205)-290-7389,100 YMCA DRIVE, DENVER,CO,80225.0,39.72,-105.12,
385.0,431.0,"515 WEST 1ST STREET, DULUTH, MN, 55802.0",MSHA,"



",,515 WEST 1ST STREET,  DULUTH,MN,55802.0,46.7826122,-92.106712,
386.0,433.0,"7 TABANUCO STREET, GUAYNABO, PR, 968.0",OLMS,"(787)-277-1547



",(787)-277-1548,7 TABANUCO STREET,GUAYNABO,PR,968.0,18.2164994,-65.8198401,
387.0,434.0,"61 FORSYTH STREET, ATLANTA, GA, 30303.0",OJC,"(404)-302-5400



",(404)-302-5415,61 FORSYTH STREET, ATLANTA,GA,30303.0,33.7530289,-84.3933404,
388.0,435.0,"230 SOUTH DEARBORN STREET, CHICAGO, WY, 60604.0",OJC,"(312)-596-5470



",(312)-596-5471,230 SOUTH DEARBORN STREET, CHICAGO,WY,60604.0,41.8784148,-87.6298137,
389.0,436.0,"525 GRIFFIN STREET, DALLAS, TX, 75205.0",OJC,"(972)-850-4100



",(972)-850-4101,525 GRIFFIN STREET,  DALLAS,TX,75205.0,32.7763675,-96.8025969,
390.0,437.0,"170 SOUTH INDEPENDENCE MALL WEST, PHILADELPHIA, PA, 19106.0",OJC,"(215)-861-5500



",(215)-861-5520,170 SOUTH INDEPENDENCE MALL WEST, PHILADELPHIA,PA,19106.0,39.9480642,-75.1512499,
391.0,439.0,"201 VARICK STREET, NEW YORK, NY, 10014.0",OIG,"(646)-264-3550



",,201 VARICK STREET,NEW YORK,NY,10014.0,40.7282299,-74.0056049,
AK0001,ANCHORAGE FED BUILD,"605 WEST 4TH AVENUE, ANCHORAGE, AK, 99501-2248","ATELS, BLS", - - , - - ,605 WEST 4TH AVENUE,ANCHORAGE,AK,99501-2248,61.2188,-149.893581633,SAN FRANCISCO/SEATTLE
AK0031,"FEDERAL BLDG, USCT","222 WEST 7TH AVE, ANCHORAGE, AK, 99513-7500",MSHA, - - , - - ,222 WEST 7TH AVE,ANCHORAGE,AK,99513-7500,61.2154,-149.884220408,SAN FRANCISCO/SEATTLE
AK0032,FED BLD-USCH-ANNEX,"222 WEST 8TH AVE, ANCHORAGE, AK, 99513-7502","MSHA, OSHA, WHD", - - , - - ,222 WEST 8TH AVE,ANCHORAGE,AK,99513-7502,61.2144,-149.885771429,SAN FRANCISCO/SEATTLE
AKJCC633,ALASKA JOB CORPS CENTER,"800 EAST LYNN MARTIN DRIVE, PALMER, AK, 99645",JCC, - - , - - ,800 EAST LYNN MARTIN DRIVE,PALMER,AK,99645,61.5899,-149.0953,SAN FRANCISCO/SEATTLE
AL1040,LAKESHORE CROSSINGS,"1030 LONDON DR, BIRMINGHAM, AL, 35211-4542",MSHA, - - , - - ,1030 LONDON DR,BIRMINGHAM,AL,35211-4542,33.4402,-86.8624,ATLANTA
AL2042,BARBER BUSINESS PARK,"135 GEMINI CIRCLE, BIRMINGHAM, AL, 35209-5842",MSHA, - - , - - ,135 GEMINI CIRCLE,BIRMINGHAM,AL,35209-5842,33.4618768086,-86.8375991693,ATLANTA
AL2070,4890 UNIVERSITY SQUARE,"4890 UNIVERSITY SQUARE, HUNTSVILLE, AL, 35816-1800",WHD, - - , - - ,4890 UNIVERSITY SQUARE,HUNTSVILLE,AL,35816-1800,34.741657419,-86.6539,ATLANTA
AL2071,MEDICAL FORUM,"950 22ND STREET NORTH, BIRMINGHAM, AL, 35203-1126","ATELS, OFCCP, OSHA, WHD", - - , - - ,950 22ND STREET NORTH,BIRMINGHAM,AL,35203-1126,33.5243,-86.8086,ATLANTA
AL2101,WALNUT ST EXEC CTR,"205 SOUTH WALNUT STREET, FLORENCE, AL, 35630-0000",BLS, - - , - - ,205 SOUTH WALNUT STREET,FLORENCE,AL,35630-0000,34.823,-87.6617,ATLANTA
AL2178,CARMICHEAL CENTER,"4001 CARMICHEAL ROAD, MONTGOMERY, AL, 36106-3613",WHD, - - , - - ,4001 CARMICHEAL ROAD,MONTGOMERY,AL,36106-3613,32.3528,-86.2576,ATLANTA
AL2211,PARAMOUNT OFFICE CENTER,"1141 MONTLIMAR DR., MOBILE, AL, 36609-1725","OSHA, WHD", - - , - - ,1141 MONTLIMAR DR.,MOBILE,AL,36609-1725,30.6669,-88.1332,ATLANTA
AL2213,PARKWEST CORPORATION CENTER,"3867 PINE LANE, BESSEMER, AL, 35022-5667",MSHA, - - , - - ,3867 PINE LANE,BESSEMER,AL,35022-5667,33.3408324461,-86.9157695503,ATLANTA
ALJCC575,GADSDEN JOB CORPS CENTER,"600 VALLEY STREET, GADSDEN, AL, 35901",JCC, - - , - - ,600 VALLEY STREET,GADSDEN,AL,35901,34.026,-85.9946,ATLANTA
ALJCC586,MONTGOMERY JOB CORPS CENTER,"1145 AIR BASE BOULEVARD, MONTGOMERY, AL, 36108",JCC, - - , - - ,1145 AIR BASE BOULEVARD,MONTGOMERY,AL,36108,32.3525029259,-86.3456644343,ATLANTA
AR0021,IC PARKER COURTHOUSE/USPO,"30 SOUTH 6TH ST, FORT SMITH, AR, 72901-2435",WHD, - - , - - ,30 SOUTH 6TH ST,FORT SMITH,AR,72901-2435,35.386408088,-94.4263747547,DALLAS/DENVER
AR0057,TEXARKANA USPO/COURTHOUSE,"500 NORTH STATE LINE AVE, TEXARKANA, AR, 71854-5957",WHD, - - , - - ,500 NORTH STATE LINE AVE,TEXARKANA,AR,71854-5957,33.4284,-94.0431,DALLAS/DENVER
AR0063,LITTLE ROCK FEDERAL BUILDING,"700 WEST CAPITOL, LITTLE ROCK, AR, 72201-3225","ATELS, MSHA", - - , - - ,700 WEST CAPITOL,LITTLE ROCK,AR,72201-3225,34.7431,-92.2514,DALLAS/DENVER
AR0078,PINE BLUFF FOB/USPO/CTHS,"100 EAST 8TH ST, PINE BLUFF, AR, 71601-5069","BLS, WHD", - - , - - ,100 EAST 8TH ST,PINE BLUFF,AR,71601-5069,34.222,-91.9863,DALLAS/DENVER
AR0082,LITTLE ROCK FOB/CTHS PARKING,"622 WEST 4TH STREET, LITTLE ROCK, AR, 72201-2214",MSHA, - - , - - ,622 WEST 4TH STREET,LITTLE ROCK,AR,72201-2214,34.7462431121,-92.2771421202,DALLAS/DENVER
AR1127,EC GATHINGS FED BLDG/COURTHOUS,"615 SOUTH MAIN STREET, JONESBORO, AR, 72401-2860",WHD, - - , - - ,615 SOUTH MAIN STREET,JONESBORO,AR,72401-2860,35.8375928571,-90.705,DALLAS/DENVER
AR1199,PARKING LOT,"4TH  & CHESTER ST, LITTLE ROCK, AR, 72201-3922",MSHA, - - , - - ,4TH  & CHESTER ST,LITTLE ROCK,AR,72201-3922,34.973,-91.4964,DALLAS/DENVER
AR1273,10810 EXECUTIVE CENTER DRIVE,"10810 EXECUTIVE CENTER DRIVE, LITTLE ROCK, AR, 72211-4354","OSHA, WHD", - - , - - ,10810 EXECUTIVE CENTER DRIVE,LITTLE ROCK,AR,72211-4354,34.7395,-92.3944808081,DALLAS/DENVER
AR1307,UNNAMED,"300 NORTH COLLEGE, FAYETTEVILLE, AR, 72701-4381",WHD, - - , - - ,300 NORTH COLLEGE,FAYETTEVILLE,AR,72701-4381,36.0887889501,-93.7353,DALLAS/DENVER
ARJCC613,CASS JOB CORPS CIVILIAN CONSERVATION CORPS,"21424 NORTH HIGHWAY 23, OZARK, AR, 72949",JCC, - - , - - ,21424 NORTH HIGHWAY 23,OZARK,AR,72949,35.6885,-93.8193,DALLAS/DENVER
ARJCC621,LITTLE ROCK JOB CORPS CENTER,"2020 VANCE STREET, LITTLE ROCK, AR, 72206",JCC, - - , - - ,2020 VANCE STREET,LITTLE ROCK,AR,72206,34.7288030612,-92.265,DALLAS/DENVER
ARJCC624,OUACHITA JOB CORPS CIVILIAN CONSERVATION CORPS,"570 JOB CORPS ROAD, ROYAL, AR, 71968",JCC, - - , - - ,570 JOB CORPS ROAD,ROYAL,AR,71968,34.5388557868,-93.1988412128,DALLAS/DENVER
AZ0052,FEDERAL BUILDING & COURTHOUSE,"230 NORTH FIRST AVE, PHOENIX, AZ, 85003-0230","BLS, OFCCP, OLMS, OSHA, WHD", - - , - - ,230 NORTH FIRST AVE,PHOENIX,AZ,85003-0230,33.4507061224,-112.0753,SAN FRANCISCO/SEATTLE
AZ0058,FEDERAL BUILDING,"300 WEST CONGRESS, TUCSON, AZ, 85701-1371",WHD, - - , - - ,300 WEST CONGRESS,TUCSON,AZ,85701-1371,32.2214,-110.975,SAN FRANCISCO/SEATTLE
AZ6831,PARK PLACE TOWERS,"63 EAST MAIN ST., MESA, AZ, 85201-7417",MSHA, - - , - - ,63 EAST MAIN ST.,MESA,AZ,85201-7417,33.4149,-111.829963636,SAN FRANCISCO/SEATTLE
AZ8268,1338 W. FOREST MEADOWS DRIVE,"1338 WEST FOREST MEADOWS ST, FLAGSTAFF, AZ, 86001-2982",WHD, - - , - - ,1338 WEST FOREST MEADOWS ST,FLAGSTAFF,AZ,86001-2982,35.1845278192,-111.671551234,SAN FRANCISCO/SEATTLE
AZJCC639,FRED G. ACOSTA JOB CORPS CENTER,"901 SOUTH CAMPBELL AVENUE, TUCSON, AZ, ",JCC, - - , - - ,901 SOUTH CAMPBELL AVENUE,TUCSON,AZ,,32.1285,-111.783,SAN FRANCISCO/SEATTLE
AZJCC645,PHOENIX JOB CORPS CENTER,"518 SOUTH THIRD STREET, PHOENIX, AZ, 85004",JCC, - - , - - ,518 SOUTH THIRD STREET,PHOENIX,AZ,85004,33.4430163265,-112.0701,SAN FRANCISCO/SEATTLE
CA0083,FEDERAL BUILDING,"801 ""I"" STREET, SACRAMENTO, CA, 95814-2510",ATELS, - - , - - ,"801 ""I"" STREET",SACRAMENTO,CA,95814-2510,38.5805,-121.4956,SAN FRANCISCO/SEATTLE
CA0198,JAMES C. CORMAN FED BLDG,"6230 VAN NUYS BLVD, VAN NUYS, CA, 91401-2713",WHD, - - , - - ,6230 VAN NUYS BLVD,VAN NUYS,CA,91401-2713,34.1834333333,-118.4485,SAN FRANCISCO/SEATTLE
CA0199,FEDERAL BUILDING,"2800 COTTAGE WAY, SACRAMENTO, CA, 95825-1846",WHD, - - , - - ,2800 COTTAGE WAY,SACRAMENTO,CA,95825-1846,38.6031621989,-121.396970867,SAN FRANCISCO/SEATTLE
CA0273,GLENN M ANDERSON FED BLDG,"501 WEST OCEAN BOULEVARD, LONG BEACH, CA, 90802-4213","OALJ, OWCP, WHD", - - , - - ,501 WEST OCEAN BOULEVARD,LONG BEACH,CA,90802-4213,33.7671,-118.198,SAN FRANCISCO/SEATTLE
CA0281,RONALD DELLUMS FED BLDG,"1301 CLAY ST, OAKLAND, CA, 94612-5217",OSHA, - - , - - ,1301 CLAY ST,OAKLAND,CA,94612-5217,37.8048,-122.2741,SAN FRANCISCO/SEATTLE
CA0305,SAN FRANCISCO FEDERAL BLDG,"90 7TH STREET, SAN FRANCISCO, CA, 94103-1516","ATELS, BLS, EBSA, ETA, OALJ, OASAM, OCIA, OFCCPA, OFCCPB, OIG, OJC, OLMS, OPA, OSHA, OWCP, SOL, VETS, WB, WHD", - - , - - ,90 7TH STREET,SAN FRANCISCO,CA,94103-1516,37.7791478757,-122.411182369,SAN FRANCISCO/SEATTLE
CA5175,L.A. WORLD TRADE CTR,"350 SOUTH FIGUEROA STREET, LOS ANGELES, CA, 90071-1102",SOL, - - , - - ,350 SOUTH FIGUEROA STREET,LOS ANGELES,CA,90071-1102,34.0529,-118.2549,SAN FRANCISCO/SEATTLE
CA5521,CIVIC CNTR SQ,"906 NORTH STREET, FRESNO, CA, 93721-2244",WHD, - - , - - ,906 NORTH STREET,FRESNO,CA,93721-2244,36.7363,-119.7855,SAN FRANCISCO/SEATTLE
CA6432,96 NORTH THIRD STREET,"96 NORTH 3RD ST, SAN JOSE, CA, 95112-7702","OFCCP, WHD", - - , - - ,96 NORTH 3RD ST,SAN JOSE,CA,95112-7702,37.3388138595,-121.889431017,SAN FRANCISCO/SEATTLE
CA6581,3350 SHELBY STREET,"3350 SHELBY STREET, ONTARIO, CA, 91764-4882",WHD, - - , - - ,3350 SHELBY STREET,ONTARIO,CA,91764-4882,34.0704,-117.577447475,SAN FRANCISCO/SEATTLE
CA6770,"CABOT,CABOT & FORBES","550 WEST 'C' STREET, SAN DIEGO, CA, 92101-3540","ATELS, OFCCP, OSHA, WHD", - - , - - ,550 WEST 'C' STREET,SAN DIEGO,CA,92101-3540,32.7169,-117.167859184,SAN FRANCISCO/SEATTLE
CA6937,915 WILSHIRE BLVD,"915 WILSHIRE BLVD, LOS ANGELES, CA, 90017-3401","OLMS, WHD", - - , - - ,915 WILSHIRE BLVD,LOS ANGELES,CA,90017-3401,34.050503665,-118.259474347,SAN FRANCISCO/SEATTLE
CA6968,1890 PARK MARINA,"1890 PARK MARINA, REDDING, CA, 96002-0000",, - - , - - ,1890 PARK MARINA,REDDING,CA,96002-0000,40.5850774643,-122.375454929,SAN FRANCISCO/SEATTLE
CA7041,100 N BARRANCA ST,"100 NORTH BARRANCA ST, WEST COVINA, CA, 91791-1637","OIG, WHD", - - , - - ,100 NORTH BARRANCA ST,WEST COVINA,CA,91791-1637,34.0718,-117.881,SAN FRANCISCO/SEATTLE
CA7270,7027 DUBLIN BLVD,"7027 DUBLIN BLVD, DUBLIN, CA, 94568-3018",OWCP, - - , - - ,7027 DUBLIN BLVD,DUBLIN,CA,94568-3018,37.7059,-121.9231125,SAN FRANCISCO/SEATTLE
CA7275,701 PARKER,"701 SOUTH PARKER, ORANGE, CA, 92868-4720",BLS, - - , - - ,701 SOUTH PARKER,ORANGE,CA,92868-4720,33.7534,-117.8297,SAN FRANCISCO/SEATTLE
CA7302,KOLL CENTER PLAZA,"1055 EAST COLORADO BLVD, PASADENA, CA, 91106-2327",EBSA, - - , - - ,1055 EAST COLORADO BLVD,PASADENA,CA,91106-2327,34.1461,-118.128617647,SAN FRANCISCO/SEATTLE
CA7517,770 THE CITY DRIVE,"770 THE CITY DRIVE, ORANGE, CA, 92868-4900","OFCCP, WHD", - - , - - ,770 THE CITY DRIVE,ORANGE,CA,92868-4900,33.7786725061,-117.889006873,SAN FRANCISCO/SEATTLE
CA7675,MSHA,"720 CARNEGIE DRIVE, SAN BERNARDINO, CA, 92408-0000",MSHA, - - , - - ,720 CARNEGIE DRIVE,SAN BERNARDINO,CA,92408-0000,34.0696,-117.271707407,SAN FRANCISCO/SEATTLE
CA7918,CALIFORNIA CORPORATE CENTER,"4550 CALIFORNIA AVENUE, BAKERSFIELD, CA, 93309-7012",WHD, - - , - - ,4550 CALIFORNIA AVENUE,BAKERSFIELD,CA,93309-7012,35.3661481763,-119.053250861,SAN FRANCISCO/SEATTLE
CA8193,1640 S. SEPULVEDA BLVD,"1640 SOUTH SEPULVEDA BLVD, LOS ANGELES, CA, 90025-7510","BLS, OFCCP", - - , - - ,1640 SOUTH SEPULVEDA BLVD,LOS ANGELES,CA,90025-7510,34.0484842986,-118.444776796,SAN FRANCISCO/SEATTLE
CA8225,"991 NUT TREE ROAD, VACAVILLE","991 NUT TREE RD, VACAVILLE, CA, 95687-4165",MSHA, - - , - - ,991 NUT TREE RD,VACAVILLE,CA,95687-4165,38.3569301107,-121.9532,SAN FRANCISCO/SEATTLE
CA8237,801 YGNACIO VALLEY ROAD,"801 YGNACIO VALLEY ROAD, WALNUT CREEK, CA, 94596-3871",WHD, - - , - - ,801 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94596-3871,37.905,-122.0657,SAN FRANCISCO/SEATTLE
CA8275,WASHINGTON AVE. PROF. BLDG,"2334 WASHINGTON AVENUE, REDDING, CA, 96002-2257",WHD, - - , - - ,2334 WASHINGTON AVENUE,REDDING,CA,96002-2257,40.6692,-122.3544,SAN FRANCISCO/SEATTLE
CAJCC642,INLAND EMPIRE JOB CORPS CENTER,"3173 KERRY STREET, SAN BERNADINO, CA, 92405",JCC, - - , - - ,3173 KERRY STREET,SAN BERNADINO,CA,92405,34.1531191919,-117.3385,SAN FRANCISCO/SEATTLE
CAJCC643,LONG BEACH JOB CORPS CENTER,"1903 SANTA FE AVENUE, LONG BEACH, CA, ",JCC, - - , - - ,1903 SANTA FE AVENUE,LONG BEACH,CA,,33.7899,-118.2155,SAN FRANCISCO/SEATTLE
CAJCC644,LOS ANGELES JOB CORPS CENTER,"1106 SOUTH BROADWAY, LOS ANGELES, CA, 90015",JCC, - - , - - ,1106 SOUTH BROADWAY,LOS ANGELES,CA,90015,34.0393781955,-118.258933033,SAN FRANCISCO/SEATTLE
CAJCC646,SACRAMENTO JOB CORPS CENTER,"3100 MEADOWVIEW ROAD, SACRAMENTO, CA, ",JCC, - - , - - ,3100 MEADOWVIEW ROAD,SACRAMENTO,CA,,38.4813,-121.4637,SAN FRANCISCO/SEATTLE
CAJCC647,SAN DIEGO JOB CORPS CENTER,"1325 IRIS AVENUE, IMPERIAL BEACH, CA, 95832",JCC, - - , - - ,1325 IRIS AVENUE,IMPERIAL BEACH,CA,95832,38.6183,-121.4254,SAN FRANCISCO/SEATTLE
CAJCC648,SAN JOSE JOB CORPS CENTER,"3485 EAST HILLS DRIVE, SAN JOSE, CA, ",JCC, - - , - - ,3485 EAST HILLS DRIVE,SAN JOSE,CA,,37.3661971491,-121.819002851,SAN FRANCISCO/SEATTLE
CAJCC653,TREASURE ISLAND JOB CORPS CENTER,"655 H AVENUE, BUILDING 442, SAN FRANCISCO, CA, ",JCC, - - , - - ,"655 H AVENUE, BUILDING 442",SAN FRANCISCO,CA,,37.7183,-122.3651,SAN FRANCISCO/SEATTLE
CO0006,FB-CU,"721 19TH ST, DENVER, CO, 80202-2500",ATELS, - - , - - ,721 19TH ST,DENVER,CO,80202-2500,39.7483016152,-104.988641868,DALLAS/DENVER
CO0053,GSA PARKING LOT,"22D & STOUT STS, DENVER, CO, 80205-2064",ATELS, - - , - - ,22D & STOUT STS,DENVER,CO,80205-2064,39.7588,-104.9628,DALLAS/DENVER
CO0054,FB (COLONNADE CTR),"1244 SPEER BLVD, DENVER, CO, 80204-0000","BLS, OASAM, OFCCP, OLMS, OSEC, OSHA, SOL, WB", - - , - - ,1244 SPEER BLVD,DENVER,CO,80204-0000,39.7365472287,-104.995498152,DALLAS/DENVER
CO0514,DFC BLDG 25,"W 6TH AVE & KIPLING ST, LAKEWOOD, CO, 80225-0546",MSHA, - - , - - ,W 6TH AVE & KIPLING ST,LAKEWOOD,CO,80225-0546,39.7272,-105.1098,DALLAS/DENVER
CO0519,DFC BLDG 45,"W 6TH AVE & KIPLING ST, LAKEWOOD, CO, 80225-0546",MSHA, - - , - - ,W 6TH AVE & KIPLING ST,LAKEWOOD,CO,80225-0546,39.7272,-105.1098,DALLAS/DENVER
CO0530,DFC BLDG 53,"W 6TH AVE & KIPLING ST, LAKEWOOD, CO, 80225-0546","OIG, OWCP", - - , - - ,W 6TH AVE & KIPLING ST,LAKEWOOD,CO,80225-0546,39.7272,-105.1098,DALLAS/DENVER
CO1780,QUORUM BLDG,"7935 EAST PRENTICE AVE, GREENWOOD VILLAGE, CO, 80111-2708",OSHA, - - , - - ,7935 EAST PRENTICE AVE,GREENWOOD VILLAGE,CO,80111-2708,39.6204,-104.896417891,DALLAS/DENVER
CO1799,PARKWAY CENTER,"1391 SPEER BLVD, DENVER, CO, 80204-2508",OSHA, - - , - - ,1391 SPEER BLVD,DENVER,CO,80204-2508,39.7382939588,-104.996795973,DALLAS/DENVER
CO1811,1999 BROADWAY BLDG,"1999 BROADWAY, DENVER, CO, 80202-3025",WHD, - - , - - ,1999 BROADWAY,DENVER,CO,80202-3025,39.7474,-104.9874,DALLAS/DENVER
CO1980,THE PRESIDIO,"1155 KELLY JOHNSON BLVD, COLORADO SPGS, CO, 80920-3932",WHD, - - , - - ,1155 KELLY JOHNSON BLVD,COLORADO SPGS,CO,80920-3932,38.9453,-104.806665079,DALLAS/DENVER
CO1996,,"8758 WOLFF COURT, STE 100, WESTMINSTER, CO, 80031-6904",OWCP, - - , - - ,"8758 WOLFF COURT, STE 100",WESTMINSTER,CO,80031-6904,39.8560179775,-105.0491,DALLAS/DENVER
CO2075,415 GREEN STREET,"415 GREEN STREET, CRAIG, CO, 81625-2909",MSHA, - - , - - ,415 GREEN STREET,CRAIG,CO,81625-2909,40.5119083333,-107.5554,DALLAS/DENVER
CO2094,675 INDUSTRIAL BOULEVARD,"675 INDUSTRIAL BLVD, DELTA, CO, 81416-2811",MSHA, - - , - - ,675 INDUSTRIAL BLVD,DELTA,CO,81416-2811,38.7548227769,-108.034547141,DALLAS/DENVER
CO2096,THE LIBERTY CENTER,"114 NORTH SPRUCE STREET, GRAND JUNCTION, CO, 80501-5824",WHD, - - , - - ,114 NORTH SPRUCE STREET,GRAND JUNCTION,CO,80501-5824,40.1643,-105.1213,DALLAS/DENVER
COJCC615,COLLBRAN JOB CORPS CIVILIAN CONSERVATION CORPS,"57608 HIGHWAY 330, COLLBRAN, CO, ",JCC, - - , - - ,57608 HIGHWAY 330,COLLBRAN,CO,,39.1886,-108.0822,DALLAS/DENVER
CT0013,WILLIAM R. COTTER FB,"135 HIGH ST, HARTFORD, CT, 06103-1125","BLS, OFCCP, OSHA, WHD", - - , - - ,135 HIGH ST,HARTFORD,CT,06103-1125,41.7696803953,-72.6801,BOSTON/NEW YORK
CT0061,ROBERT N GIAIMO FB,"150 COURT ST, NEW HAVEN, CT, 06510-2022",WHD, - - , - - ,150 COURT ST,NEW HAVEN,CT,06510-2022,41.3058794209,-72.9227370688,BOSTON/NEW YORK
CT3354,"MERIDEN EXEC PARK, BLDG 1","530 PRESTON AVENUE, MERIDEN, CT, 06450-4893",OIG, - - , - - ,530 PRESTON AVENUE,MERIDEN,CT,06450-4893,41.5403289897,-72.7517908741,BOSTON/NEW YORK
CT3372,THE CLARK BUILDING,"1057 BROAD STREET, BRIDGEPORT, CT, 06604-4219",OSHA, - - , - - ,1057 BROAD STREET,BRIDGEPORT,CT,06604-4219,41.1774936779,-73.1909753778,BOSTON/NEW YORK
CT3400,SHAW'S COVE,"SUITE 206, NEW LONDON, CT, 06320-4974",OALJ, - - , - - ,SUITE 206,NEW LONDON,CT,06320-4974,41.3474,-72.1016,BOSTON/NEW YORK
CT3440,DANBURY CORPORATE CENTER,"107 MILL PLAIN RD, DANBURY, CT, 06811-6100",BLS, - - , - - ,107 MILL PLAIN RD,DANBURY,CT,06811-6100,41.3927,-73.5191,BOSTON/NEW YORK
CTJCC540,HARTFORD JOB CORPS CENTER,"100 OVERLOOK TERRACE, HARTFORD, CT, 6106",JCC, - - , - - ,100 OVERLOOK TERRACE,HARTFORD,CT,6106,41.7376,-72.7116049298,BOSTON/NEW YORK
CTJCC543,NEW HAVEN JOB CORPS CENTER,"455 WINTERGREEN AVENUE, NEW HAVEN, CT, 6515",JCC, - - , - - ,455 WINTERGREEN AVENUE,NEW HAVEN,CT,6515,41.3431,-72.962,BOSTON/NEW YORK
DC0011,POSTAL SQUARE,"2 MASSACHUSETTS AVE, NE, WASHINGTON, DC, 20001-0000",BLS, - - , - - ,"2 MASSACHUSETTS AVE, NE",WASHINGTON,DC,20001-0000,38.8978,-77.0091,NATIONAL OFFICE
DC0116,FRANCES PERKINS BLDG,"200 CONSTITUTION AVE NW, WASHINGTON, DC, 20210-0001","ARB, ASP, BLS, BOC/DIR/WCF, BOC/OAS/DIR, BOC/OCD, BOC/OFM, BOC/OPS, BOC/OSDBU, BOC/OSTM, BOC/SHC, BRB, CPPR, CRC/S&E, DBC/S&E, DOL, E-GOV, EBSA, ECAB, ETA, ETA/FLC, HRC/WCF, ILAB, LD OSEM, OASAM, OASAM/EEO, OCFO, OCIA, OCIO, ODEP, OFCCP, OIG, OJC, OLMS, OMBUDSMAN, OPA, OSEC/DEP SECY, OSEC/EX SECY, OSEC/SECY, OSEC/SECY (AUTO), OSHA, OWCP, SOL, VETS, WB, WHD", - - , - - ,200 CONSTITUTION AVE NW,WASHINGTON,DC,20210-0001,38.8921,-77.0136,NATIONAL OFFICE
DC0366,TECHWORLD PLAZA I,"800 K ST., N.W., WASHINGTON, DC, 20001-8000","OALJ, OASAM", - - , - - ,"800 K ST., N.W.",WASHINGTON,DC,20001-8000,38.9021,-77.0228,NATIONAL OFFICE
DC0373,UNION CTR PLZ 2,"820 FIRST ST NE, WASHINGTON, DC, 20002-4243",WHD, - - , - - ,820 FIRST ST NE,WASHINGTON,DC,20002-4243,38.9006531835,-77.0067597573,NATIONAL OFFICE
DC0406,800 N CAPITOL ST NW,"800 NORTH CAPITOL ST NW, WASHINGTON, DC, 20002-4244","OIG, OLMS, OWCP", - - , - - ,800 NORTH CAPITOL ST NW,WASHINGTON,DC,20002-4244,38.9002,-77.0091,NATIONAL OFFICE
DC0571,"122 C STREET, NW","122 C STREET, NW, WASHINGTON, DC, 20001-2109",EBSA, - - , - - ,"122 C STREET, NW",WASHINGTON,DC,20001-2109,38.8936,-77.0124744078,NATIONAL OFFICE
DC0811,COLORADO BUILDING,"1341 G ST NW, WASHINGTON, DC, 20005-3105",ETA/FLC, - - , - - ,1341 G ST NW,WASHINGTON,DC,20005-3105,38.8985,-77.0305795918,NATIONAL OFFICE
DCJCC565,POTOMAC JOB CORPS CENTER,"#1 D.C. VILLAGE LANE, S.W., WASHINGTON, DC, 20032",JCC, - - , - - ,"#1 D.C. VILLAGE LANE, S.W.",WASHINGTON,DC,20032,38.8337,-77.0066,NATIONAL OFFICE
DE0046,MELLON BANK CENTER,"919 MARKET STREET, WILMINGTON, DE, 19801-3023","OSHA, WHD", - - , - - ,919 MARKET STREET,WILMINGTON,DE,19801-3023,39.7262070056,-75.5560654637,PHILADELPHIA
DEJCC568,WILMINGTON JOB CORPS CENTER,"9 VANDEVER AVENUE, WILMINGTON, DE, 19802",JCC, - - , - - ,9 VANDEVER AVENUE,WILMINGTON,DE,19802,39.7516,-75.5404,PHILADELPHIA
FL0002,TIMBERLAKE FED ANNEX,"501 EAST POLK STREET, TAMPA, FL, 33602-3949","BLS, OLMS", - - , - - ,501 EAST POLK STREET,TAMPA,FL,33602-3949,27.951,-82.4576,ATLANTA
FL0064,R L TIMBERLAKE JR FB,"500 ZACK STREET, TAMPA, FL, 33602-3917","BLS, OLMS", - - , - - ,500 ZACK STREET,TAMPA,FL,33602-3917,27.9505,-82.4572,ATLANTA
FL0065,FB-PO-CT,"401 SOUTH EAST 1ST AVENUE, GAINESVILLE, FL, 32601-5806",WHD, - - , - - ,401 SOUTH EAST 1ST AVENUE,GAINESVILLE,FL,32601-5806,29.6508171227,-82.321749433,ATLANTA
FL0067,CHAS. E. BENNETT FB,"400 WEST  BAY ST, JACKSONVILLE, FL, 32202-4410","OFCCP, OWCP, WHD", - - , - - ,400 WEST  BAY ST,JACKSONVILLE,FL,32202-4410,30.3273,-81.663,ATLANTA
